time,x,y
344,0.6975,0.5875
345,0.71375,0.63875
346,0.73125,0.71375
347,0.73625,0.74
348,0.74375,0.77
349,0.75125,0.8
350,0.75625,0.81
351,0.75875,0.815
352,0.75875,0.815
353,0.7625,0.81625
354,0.76375,0.8125
355,0.76625,0.79
356,0.775,0.74625
357,0.785,0.7075
358,0.80625,0.62875
359,0.83875,0.47875
360,0.865,0.375
361,0.8975,0.2525
362,0.9125,0.2125
363,0.92875,0.17125
364,0.9425,0.14125
365,0.9475,0.13125
366,0.95125,0.1275
367,0.9525,0.12625
368,0.95375,0.12375
369,0.95375,0.1225
370,0.955,0.11875
371,0.95625,0.11625
372,0.9575,0.115
373,0.95875,0.1125
374,0.95875,0.11125
375,0.95875,0.11125
376,0.95875,0.11125
377,0.95875,0.11125
378,0.95875,0.11125
379,0.95875,0.11125
380,0.95875,0.11125
381,0.95875,0.11125
382,0.95875,0.11125
383,0.95875,0.11125
384,0.95875,0.11125
385,0.95875,0.11125
386,0.95875,0.11125
387,0.95875,0.11125
388,0.95875,0.11125
389,0.95875,0.11125
390,0.95875,0.11125
391,0.95875,0.11125
392,0.95875,0.11125
393,0.95875,0.11125
394,0.95875,0.11125
395,0.95875,0.11125
396,0.95875,0.11125
397,0.95875,0.11125
398,0.95875,0.11125
399,0.95875,0.11125
400,0.95875,0.1125
401,0.95875,0.1125
402,0.95875,0.1125
403,0.95875,0.11375
404,0.95875,0.115
405,0.95875,0.12125
406,0.95875,0.13375
407,0.95625,0.15375
408,0.95125,0.1775
409,0.945,0.19875
410,0.9325,0.22875
411,0.8925,0.31625
412,0.87125,0.3625
413,0.845,0.42
414,0.83125,0.45125
415,0.82875,0.455
416,0.825,0.465
417,0.82125,0.47875
418,0.815,0.50125
419,0.81375,0.5075
420,0.8125,0.50875
421,0.8075,0.5125
422,0.8,0.51625
423,0.79375,0.52
424,0.78625,0.52375
425,0.77625,0.52875
426,0.76375,0.53875
427,0.75,0.5475
428,0.72875,0.56125
429,0.705,0.5725
430,0.705,0.5725
431,0.65,0.605
432,0.65,0.605
433,0.63125,0.61375
434,0.61125,0.62625
435,0.59375,0.635
436,0.57375,0.63875
437,0.5525,0.64125
438,0.5075,0.64125
439,0.475,0.63625
440,0.42875,0.62125
441,0.38625,0.605
442,0.34,0.585
443,0.29125,0.56125
444,0.24875,0.53375
445,0.22625,0.52125
446,0.215,0.515
447,0.205,0.5075
448,0.20125,0.505
449,0.2,0.50375
450,0.2,0.5025
451,0.2,0.50125
452,0.19875,0.49875
453,0.19875,0.495
454,0.1975,0.48625
455,0.19625,0.48
456,0.195,0.47375
457,0.195,0.46625
458,0.19375,0.46
459,0.1925,0.4525
460,0.19125,0.445
461,0.18875,0.43375
462,0.18625,0.42375
463,0.18375,0.4125
464,0.18125,0.39875
465,0.1775,0.385
466,0.175,0.37
467,0.17125,0.35625
468,0.16875,0.34375
469,0.16375,0.325
470,0.16,0.31375
471,0.15875,0.30625
472,0.15625,0.3
473,0.1525,0.2825
474,0.15125,0.27625
475,0.15,0.27
476,0.14875,0.2625
477,0.14625,0.255
478,0.145,0.24875
479,0.14375,0.2425
480,0.1425,0.23375
481,0.1425,0.22875
482,0.14125,0.22375
483,0.14125,0.21875
484,0.14125,0.21375
485,0.14,0.21
486,0.14,0.20625
487,0.14,0.20375
488,0.14,0.2
489,0.14,0.195
490,0.14,0.19
491,0.14,0.18375
492,0.14,0.18
493,0.14,0.17625
494,0.14,0.1725
495,0.14,0.17125
496,0.14,0.17
497,0.14125,0.16875
498,0.1425,0.16875
499,0.145,0.16875
500,0.15625,0.1625
501,0.165,0.15625
502,0.175,0.15
503,0.18125,0.145
504,0.185,0.14
505,0.18625,0.13875
506,0.18625,0.13875
507,0.1875,0.13875
508,0.18875,0.13875
509,0.19,0.13875
510,0.19125,0.13875
511,0.1975,0.13875
512,0.1975,0.13875
513,0.1975,0.13875
514,0.1975,0.13875
515,0.1975,0.13875
516,0.1975,0.13875
517,0.1975,0.13875
518,0.1975,0.13875
519,0.1975,0.13875
520,0.1975,0.13875
521,0.1975,0.13875
522,0.1975,0.13875
523,0.1975,0.13875
524,0.1975,0.13875
525,0.1975,0.13875
526,0.1975,0.13875
527,0.2,0.13875
528,0.215,0.1375
529,0.225,0.135
530,0.2525,0.13125
531,0.26125,0.12875
532,0.27375,0.1275
533,0.285,0.12625
534,0.2975,0.12625
535,0.31,0.12625
536,0.3225,0.12625
537,0.33875,0.125
538,0.3575,0.125
539,0.37625,0.125
540,0.39875,0.125
541,0.39875,0.125
542,0.4225,0.125
543,0.45125,0.125
544,0.495,0.125
545,0.5225,0.12625
546,0.5525,0.13125
547,0.595,0.13875
548,0.63125,0.14625
549,0.66125,0.1475
550,0.69875,0.1475
551,0.73875,0.1475
552,0.77,0.1475
553,0.795,0.1475
554,0.80875,0.1475
555,0.82,0.1475
556,0.82625,0.1475
557,0.83,0.14875
558,0.8325,0.14875
559,0.835,0.14875
560,0.83625,0.15
561,0.8375,0.15
562,0.83875,0.15
563,0.84125,0.15
564,0.84125,0.15
565,0.84125,0.15
566,0.84125,0.15
567,0.84125,0.15
568,0.84125,0.15
569,0.84125,0.15
570,0.84125,0.15
571,0.84125,0.15
572,0.84125,0.15
573,0.84125,0.15
574,0.84125,0.15
575,0.84125,0.15
576,0.84125,0.15
577,0.84125,0.15
578,0.84125,0.15
579,0.84125,0.15
580,0.84125,0.15
581,0.84125,0.15
582,0.84125,0.15
583,0.84125,0.15
584,0.84125,0.15
585,0.84125,0.15
586,0.84125,0.15
587,0.84125,0.15
588,0.84125,0.15
589,0.84125,0.15
590,0.84125,0.15
591,0.84125,0.15
592,0.84125,0.15
593,0.84125,0.15
594,0.84125,0.15125
595,0.84125,0.155
596,0.84125,0.1575
597,0.84,0.15875
598,0.8375,0.16
599,0.83625,0.1625
600,0.835,0.16375
601,0.83375,0.16625
602,0.8325,0.16875
603,0.83,0.17
604,0.82625,0.17375
605,0.825,0.1775
606,0.82125,0.18
607,0.81625,0.18625
608,0.81375,0.18875
609,0.81,0.1925
610,0.80375,0.1975
611,0.79375,0.20375
612,0.78625,0.2075
613,0.77125,0.2125
614,0.75875,0.21625
615,0.74625,0.21625
616,0.73125,0.21625
617,0.7125,0.21125
618,0.69125,0.205
619,0.67625,0.1975
620,0.66,0.19
621,0.65,0.18375
622,0.63875,0.1775
623,0.62625,0.17125
624,0.615,0.165
625,0.605,0.16125
626,0.5975,0.1575
627,0.59375,0.15625
628,0.59,0.155
629,0.58875,0.155
630,0.58875,0.155
631,0.58625,0.1525
632,0.58625,0.1525
633,0.585,0.1525
634,0.585,0.1525
635,0.585,0.1525
636,0.58375,0.1525
637,0.58375,0.1525
638,0.5825,0.15375
639,0.58125,0.1575
640,0.57875,0.16125
641,0.57375,0.17125
642,0.57375,0.17125
643,0.56875,0.18625
644,0.56375,0.19375
645,0.55875,0.20875
646,0.55625,0.215
647,0.55375,0.22
648,0.5525,0.225
649,0.55125,0.22875
650,0.54875,0.23625
651,0.54625,0.24375
652,0.545,0.255
653,0.545,0.27125
654,0.545,0.28875
655,0.545,0.3025
656,0.545,0.3225
657,0.545,0.33875
658,0.545,0.35625
659,0.54625,0.375
660,0.54875,0.39375
661,0.55,0.41125
662,0.55375,0.43125
663,0.55625,0.44875
664,0.56,0.4625
665,0.565,0.4825
666,0.56875,0.49625
667,0.5725,0.51
668,0.5725,0.51
669,0.5775,0.52125
670,0.6,0.555
671,0.6,0.555
672,0.61625,0.58
673,0.63875,0.61
674,0.64875,0.62375
675,0.66125,0.63875
676,0.66125,0.63875
677,0.66125,0.63875
678,0.66125,0.63875
679,0.66125,0.63875
680,0.66125,0.63875
681,0.66125,0.63875
682,0.66125,0.63875
683,0.66125,0.63875
684,0.66125,0.63875
685,0.66125,0.63875
686,0.66125,0.63875
687,0.66125,0.63875
688,0.66125,0.63875
689,0.66125,0.63875
690,0.66125,0.63875
691,0.66125,0.63875
692,0.66125,0.63875
693,0.66125,0.63875
694,0.66125,0.64375
695,0.67,0.6575
696,0.68625,0.68125
697,0.70125,0.70125
698,0.725,0.735
699,0.74375,0.76
700,0.76,0.7875
701,0.78125,0.82625
702,0.78625,0.83625
703,0.79,0.845
704,0.7925,0.8525
705,0.79375,0.86
706,0.79375,0.86375
707,0.79375,0.86625
708,0.79375,0.8675
709,0.7925,0.86875
710,0.78875,0.86875
711,0.7825,0.86875
712,0.7775,0.86875
713,0.7725,0.86875
714,0.76625,0.86875
715,0.7625,0.86875
716,0.75875,0.86875
717,0.7525,0.87125
718,0.7425,0.875
719,0.7425,0.875
720,0.7125,0.88625
721,0.7125,0.88625
722,0.67875,0.89125
723,0.64125,0.8925
724,0.59875,0.88875
725,0.5725,0.88
726,0.54375,0.8725
727,0.52875,0.87125
728,0.51625,0.87
729,0.50625,0.87
730,0.49875,0.87
731,0.4925,0.87
732,0.4825,0.87
733,0.4825,0.87
734,0.4825,0.87
735,0.4825,0.87
736,0.4825,0.87
737,0.4825,0.87
738,0.4825,0.87
739,0.4825,0.87
740,0.4825,0.87
741,0.4825,0.87
742,0.4825,0.87
743,0.4825,0.87
744,0.4825,0.87
745,0.4825,0.87
746,0.4825,0.87
747,0.4825,0.87
748,0.4825,0.87
749,0.4825,0.87
750,0.4775,0.87
751,0.46625,0.86875
752,0.4525,0.865
753,0.43375,0.86125
754,0.41375,0.85875
755,0.4025,0.855
756,0.385,0.8525
757,0.37375,0.8525
758,0.3625,0.8525
759,0.345,0.85125
760,0.3325,0.85
761,0.32875,0.8475
762,0.32125,0.8425
763,0.31125,0.835
764,0.29875,0.82625
765,0.28625,0.8175
766,0.27125,0.80375
767,0.2575,0.78875
768,0.24375,0.77125
769,0.23125,0.755
770,0.2175,0.7375
771,0.20625,0.72625
772,0.1975,0.7175
773,0.18875,0.7075
774,0.1825,0.70125
775,0.17625,0.69625
776,0.1725,0.69
777,0.16875,0.685
778,0.165,0.68
779,0.16375,0.6775
780,0.16125,0.67375
781,0.15875,0.67125
782,0.1575,0.66875
783,0.15625,0.665
784,0.155,0.6625
785,0.15375,0.66
786,0.15375,0.6575
787,0.15375,0.655
788,0.15375,0.6525
789,0.1525,0.65
790,0.1525,0.6475
791,0.15125,0.64375
792,0.15125,0.64125
793,0.15125,0.63875
794,0.15125,0.63375
795,0.15125,0.63
796,0.15,0.625
797,0.15,0.62125
798,0.15,0.615
799,0.15,0.61
800,0.15,0.60625
801,0.15,0.6
802,0.1475,0.595
803,0.1475,0.58875
804,0.1475,0.5825
805,0.1475,0.575
806,0.1475,0.56875
807,0.1475,0.5625
808,0.1475,0.5575
809,0.1475,0.55125
810,0.1475,0.55125
811,0.1475,0.5425
812,0.1475,0.5325
813,0.1475,0.525
814,0.1475,0.5125
815,0.1475,0.5125
816,0.1475,0.5125
817,0.1475,0.5125
818,0.1475,0.5125
819,0.1475,0.5125
820,0.1475,0.5125
821,0.1475,0.5125
822,0.1475,0.5125
823,0.1475,0.5125
824,0.1475,0.5125
825,0.1475,0.5125
826,0.1475,0.5125
827,0.1475,0.5125
828,0.145,0.49625
829,0.1375,0.47875
830,0.1225,0.43875
831,0.1025,0.39125
832,0.09,0.35375
833,0.07625,0.3175
834,0.06875,0.29
835,0.065,0.28
836,0.0625,0.27125
837,0.06125,0.265
838,0.06125,0.2625
839,0.06125,0.26
840,0.06125,0.25875
841,0.06125,0.25875
842,0.06125,0.25875
843,0.06125,0.2575
844,0.06125,0.2575
845,0.06125,0.2575
846,0.06125,0.2575
847,0.06125,0.2575
848,0.06125,0.2575
849,0.0625,0.2575
