time,x,y
378,0.96875,0.05125
379,0.96875,0.0475
380,0.9675,0.0475
381,0.9675,0.04625
382,0.96625,0.04625
383,0.96625,0.04625
384,0.96375,0.04625
385,0.96375,0.04625
386,0.9625,0.04625
387,0.96125,0.04625
388,0.96125,0.0475
389,0.96125,0.0475
390,0.95875,0.05
391,0.95625,0.0525
392,0.955,0.05375
393,0.9525,0.05625
394,0.9525,0.05625
395,0.94625,0.06
396,0.93625,0.06875
397,0.9175,0.0825
398,0.8975,0.0975
399,0.87625,0.12
400,0.8475,0.14875
401,0.81625,0.18
402,0.785,0.2175
403,0.7525,0.26125
404,0.7225,0.30375
405,0.695,0.35
406,0.6725,0.3925
407,0.65875,0.42125
408,0.64375,0.4575
409,0.6325,0.48875
410,0.6225,0.5175
411,0.61625,0.5475
412,0.60875,0.58125
413,0.6025,0.63
414,0.60125,0.65375
415,0.60125,0.65375
416,0.60125,0.65375
417,0.60125,0.65375
418,0.60125,0.65375
419,0.60125,0.65375
420,0.60125,0.65375
421,0.60125,0.65375
422,0.60125,0.65375
423,0.60125,0.65375
424,0.60125,0.65375
425,0.60125,0.65375
426,0.60125,0.65375
427,0.60125,0.65375
428,0.60125,0.65375
429,0.60125,0.65375
430,0.60125,0.65375
431,0.595,0.65375
432,0.57625,0.65375
433,0.54125,0.655
434,0.49625,0.655
435,0.4525,0.655
436,0.4075,0.6475
437,0.38,0.64
438,0.35125,0.63
439,0.33125,0.62375
440,0.3175,0.62125
441,0.29875,0.6175
442,0.285,0.61625
443,0.275,0.615
444,0.275,0.615
445,0.25,0.615
446,0.25,0.615
447,0.235,0.615
448,0.22375,0.615
449,0.21,0.61375
450,0.19625,0.61
451,0.18625,0.61
452,0.17375,0.60625
453,0.165,0.605
454,0.1525,0.6025
455,0.1425,0.59875
456,0.1325,0.59625
457,0.12,0.5925
458,0.1075,0.58875
459,0.09375,0.585
460,0.08125,0.5825
461,0.0725,0.58
462,0.0625,0.5775
463,0.05625,0.575
464,0.05375,0.57375
465,0.0525,0.57375
466,0.05125,0.5725
467,0.05,0.57125
468,0.05,0.57125
469,0.05,0.57125
470,0.05,0.57125
471,0.05,0.57125
472,0.05,0.57
473,0.05,0.57
474,0.05,0.57
475,0.05125,0.57
476,0.055,0.56875
477,0.095,0.5675
478,0.14625,0.56375
479,0.21625,0.56125
480,0.40125,0.55125
481,0.485,0.5475
482,0.55125,0.545
483,0.6325,0.545
484,0.66625,0.545
485,0.6875,0.545
486,0.7075,0.545
487,0.7175,0.545
488,0.73125,0.54625
489,0.74625,0.5475
490,0.7575,0.54875
491,0.77375,0.55
492,0.79125,0.5525
493,0.81125,0.55375
494,0.83125,0.55625
495,0.8425,0.55875
496,0.85125,0.56
497,0.855,0.56
498,0.8575,0.56
499,0.85875,0.56125
500,0.86,0.56125
501,0.86,0.56125
502,0.86,0.56125
503,0.86,0.56125
504,0.86,0.56125
505,0.86,0.56125
506,0.86,0.56125
507,0.86,0.56125
508,0.86,0.56125
509,0.86,0.56125
510,0.86,0.56125
511,0.8625,0.56125
512,0.86875,0.56125
513,0.87625,0.56125
514,0.8825,0.56125
515,0.88875,0.5625
516,0.89125,0.5625
517,0.8925,0.56375
518,0.8925,0.565
519,0.8925,0.565
520,0.89,0.56625
521,0.87625,0.5675
522,0.85,0.57
523,0.80125,0.5725
524,0.74,0.5775
525,0.6725,0.5825
526,0.61125,0.5875
527,0.57625,0.58875
528,0.5375,0.58875
529,0.5075,0.58875
530,0.48625,0.58625
531,0.47,0.58
532,0.46125,0.5775
533,0.45375,0.575
534,0.4525,0.57375
535,0.45125,0.57375
536,0.45125,0.5775
537,0.45125,0.59125
538,0.45,0.62875
539,0.45,0.7275
540,0.45,0.7625
541,0.45375,0.8025
542,0.4625,0.8325
543,0.47,0.85375
544,0.4775,0.87
545,0.48625,0.8825
546,0.49375,0.89375
547,0.50125,0.90625
548,0.50875,0.9175
549,0.5175,0.9325
550,0.52375,0.945
551,0.5275,0.95125
552,0.53125,0.95875
553,0.535,0.96375
554,0.53625,0.96625
555,0.5375,0.9675
556,0.5375,0.9675
557,0.5375,0.9675
558,0.5375,0.9675
559,0.5375,0.96625
560,0.5375,0.96375
561,0.5375,0.95875
562,0.5375,0.95375
563,0.53625,0.94625
564,0.53375,0.935
565,0.53125,0.91625
566,0.5275,0.89625
567,0.52375,0.8625
568,0.52125,0.8225
569,0.52125,0.79
570,0.51875,0.7375
571,0.51875,0.69125
572,0.51875,0.6475
573,0.51875,0.61125
574,0.5175,0.57625
575,0.515,0.5425
576,0.51375,0.52625
577,0.51125,0.49375
578,0.50625,0.46125
579,0.50375,0.43
580,0.50125,0.40375
581,0.4975,0.37625
582,0.4925,0.355
583,0.48875,0.33375
584,0.48625,0.3125
585,0.4825,0.295
586,0.48125,0.27875
587,0.48,0.26875
588,0.47875,0.2575
589,0.47875,0.24625
590,0.47625,0.23875
591,0.47625,0.23125
592,0.47625,0.23125
593,0.47625,0.215
594,0.47625,0.215
595,0.475,0.1975
596,0.47375,0.1775
597,0.4725,0.16875
598,0.4725,0.16
599,0.47125,0.15375
600,0.47,0.14625
601,0.46875,0.1375
602,0.46875,0.13
603,0.46875,0.12375
604,0.4675,0.11625
605,0.4675,0.10875
606,0.4675,0.1025
607,0.46625,0.1
608,0.46625,0.0975
609,0.46625,0.0975
610,0.46625,0.0975
611,0.465,0.0975
612,0.465,0.0975
613,0.465,0.09875
614,0.465,0.1025
615,0.465,0.10625
616,0.46375,0.11
617,0.46375,0.11625
618,0.46125,0.12625
619,0.45875,0.14125
620,0.45625,0.16125
621,0.4525,0.1875
622,0.44875,0.21375
623,0.44375,0.24125
624,0.4425,0.26625
625,0.44125,0.28875
626,0.44,0.3075
627,0.44,0.32625
628,0.44,0.3425
629,0.44,0.35875
630,0.44,0.3725
631,0.44125,0.39125
632,0.44375,0.4075
633,0.4475,0.43125
634,0.45125,0.45375
635,0.455,0.47875
636,0.4575,0.50625
637,0.46,0.53125
638,0.4625,0.55625
639,0.46375,0.57375
640,0.46375,0.59
641,0.46375,0.60375
642,0.46375,0.61375
643,0.46375,0.62125
644,0.465,0.6275
645,0.465,0.63125
646,0.46625,0.635
647,0.46625,0.63875
648,0.46625,0.63875
649,0.4675,0.64125
650,0.46875,0.64375
651,0.46875,0.64375
652,0.46875,0.645
653,0.47,0.6475
654,0.47,0.6475
655,0.47,0.645
656,0.47,0.64125
657,0.47,0.63625
658,0.47,0.63
659,0.47,0.625
660,0.47,0.62
661,0.47,0.615
662,0.47,0.61125
663,0.47,0.60375
664,0.47,0.595
665,0.47,0.5825
666,0.47,0.56875
667,0.47,0.55875
668,0.46875,0.54625
669,0.46875,0.53375
670,0.46875,0.525
671,0.46875,0.51625
672,0.46875,0.5075
673,0.46875,0.49625
674,0.46875,0.49625
675,0.46875,0.49625
676,0.46875,0.49625
677,0.46875,0.49625
678,0.46875,0.49625
679,0.46875,0.49625
680,0.46875,0.49625
681,0.46875,0.49625
682,0.46875,0.49625
683,0.46875,0.49625
684,0.46875,0.49625
685,0.46875,0.49625
686,0.46875,0.49625
687,0.46875,0.49625
688,0.46875,0.49625
689,0.46875,0.49625
690,0.46875,0.49625
691,0.46875,0.49625
692,0.46875,0.49625
693,0.46875,0.49625
694,0.46875,0.49625
695,0.46875,0.49625
696,0.46875,0.49625
697,0.46875,0.49625
698,0.46875,0.49625
699,0.46875,0.49625
700,0.4625,0.495
701,0.44375,0.48625
702,0.4175,0.4725
703,0.38,0.4525
704,0.3375,0.4275
705,0.29375,0.40375
706,0.25,0.38375
707,0.25,0.38375
708,0.18,0.36125
709,0.145,0.35625
710,0.1125,0.35375
711,0.08125,0.3525
712,0.04,0.35
713,0.02375,0.3475
714,0.02125,0.345
715,0.02,0.34375
716,0.02,0.34125
717,0.02,0.34125
718,0.02,0.33875
719,0.02,0.33375
720,0.0225,0.3275
721,0.03125,0.315
722,0.04125,0.3025
723,0.06125,0.28125
724,0.075,0.27
725,0.095,0.255
726,0.1125,0.245
727,0.12375,0.2375
728,0.13875,0.23125
729,0.15125,0.22625
730,0.16125,0.2225
731,0.1725,0.21875
732,0.1825,0.21625
733,0.195,0.21125
734,0.2075,0.2075
735,0.22625,0.2025
736,0.24875,0.1975
737,0.28125,0.18625
738,0.31125,0.1775
739,0.33875,0.1675
740,0.3725,0.15625
741,0.4025,0.1475
742,0.435,0.1375
743,0.46125,0.13
744,0.475,0.1275
745,0.48625,0.125
746,0.49,0.125
747,0.4925,0.125
748,0.4925,0.125
749,0.4925,0.125
750,0.4925,0.12625
751,0.4925,0.12875
752,0.49125,0.13125
753,0.49,0.13375
754,0.48875,0.14125
755,0.48875,0.1525
756,0.48875,0.16625
757,0.48875,0.185
758,0.48875,0.20625
759,0.49125,0.22875
760,0.49875,0.2625
761,0.50625,0.29375
762,0.51375,0.315
763,0.525,0.35875
764,0.535,0.39375
765,0.545,0.43125
766,0.55,0.4575
767,0.555,0.48875
768,0.5575,0.51
769,0.5575,0.52875
770,0.5575,0.53125
771,0.5575,0.53125
772,0.5575,0.53125
773,0.5575,0.53125
774,0.5575,0.53125
775,0.5575,0.53125
776,0.5575,0.53125
777,0.5575,0.53125
778,0.5575,0.53125
779,0.5575,0.53125
780,0.515,0.52875
781,0.515,0.52875
782,0.365,0.52125
783,0.365,0.52125
784,0.2425,0.51875
785,0.15125,0.5175
786,0.04375,0.51625
787,0.04375,0.51625
788,0.04375,0.51625
789,0.04375,0.51625
790,0.04375,0.51625
791,0.04375,0.51625
792,0.04375,0.51625
793,0.04375,0.51625
794,0.04375,0.51625
795,0.04375,0.51625
796,0.04375,0.51625
797,0.04375,0.51625
798,0.04375,0.51625
799,0.04375,0.51625
800,0.04375,0.51625
801,0.04375,0.51625
802,0.04375,0.51625
803,0.04375,0.51625
804,0.04375,0.51625
805,0.04375,0.51625
806,0.04375,0.51625
807,0.04375,0.51625
808,0.04375,0.51625
809,0.04375,0.51625
810,0.04375,0.51625
811,0.04375,0.51625
812,0.01125,0.50125
813,0.01125,0.50125
814,0.06875,0.50125
815,0.06875,0.50125
816,0.09875,0.50125
817,0.1275,0.50125
818,0.1625,0.50625
819,0.1625,0.50625
820,0.24375,0.51625
821,0.28,0.5225
822,0.32,0.5275
823,0.36,0.53625
824,0.43625,0.54625
825,0.47875,0.55375
826,0.47875,0.55375
827,0.55,0.565
828,0.61375,0.575
829,0.64,0.58
830,0.66375,0.5825
831,0.68125,0.58625
832,0.69625,0.5875
833,0.705,0.58875
834,0.71625,0.59
835,0.72375,0.59125
836,0.73,0.59125
837,0.73375,0.59125
838,0.73625,0.59125
839,0.74,0.59125
840,0.74375,0.59125
841,0.7475,0.59125
842,0.75375,0.59125
843,0.75875,0.59125
844,0.765,0.59
845,0.77375,0.5875
846,0.78375,0.58375
847,0.79625,0.58
848,0.8125,0.575
849,0.8275,0.56875
