time,x,y
481,0.3075,0.57
482,0.30875,0.57125
483,0.31,0.57375
484,0.31,0.57375
485,0.31375,0.5775
486,0.31375,0.5775
487,0.31625,0.57875
488,0.31875,0.58
489,0.32125,0.5825
490,0.32375,0.5825
491,0.325,0.58375
492,0.32625,0.585
493,0.32875,0.5875
494,0.33,0.58875
495,0.33,0.59125
496,0.33125,0.59375
497,0.3325,0.595
498,0.33375,0.5975
499,0.335,0.5975
500,0.33625,0.59875
501,0.3375,0.60125
502,0.33875,0.60375
503,0.34,0.605
504,0.34,0.6075
505,0.34125,0.6075
506,0.3425,0.60875
507,0.34375,0.61
508,0.345,0.61125
509,0.34625,0.6125
510,0.34625,0.6125
511,0.3475,0.61375
512,0.34875,0.615
513,0.34875,0.615
514,0.35,0.615
515,0.35125,0.61625
516,0.35125,0.6175
517,0.3525,0.6175
518,0.35375,0.6175
519,0.355,0.61875
520,0.3575,0.61875
521,0.36,0.62
522,0.36125,0.62
523,0.36375,0.62
524,0.365,0.62
525,0.36625,0.62125
526,0.3675,0.62125
527,0.37,0.62125
528,0.37125,0.62125
529,0.3725,0.6225
530,0.37375,0.6225
531,0.375,0.6225
532,0.37625,0.6225
533,0.3775,0.6225
534,0.38,0.6225
535,0.38,0.6225
536,0.38125,0.6225
537,0.38125,0.6225
538,0.3825,0.6225
539,0.38375,0.6225
540,0.385,0.6225
541,0.38625,0.6225
542,0.3875,0.6225
543,0.39,0.6225
544,0.39,0.6225
545,0.39125,0.62375
546,0.3925,0.62375
547,0.39375,0.62375
548,0.395,0.62375
549,0.39625,0.62375
550,0.3975,0.62375
551,0.3975,0.62375
552,0.39875,0.62375
553,0.39875,0.62375
554,0.39875,0.62375
555,0.39875,0.62375
556,0.4,0.62375
557,0.4,0.62375
558,0.40125,0.62375
559,0.4025,0.62375
560,0.4025,0.62375
561,0.40375,0.62375
562,0.405,0.62375
563,0.405,0.62375
564,0.40625,0.62375
565,0.4075,0.62375
566,0.40875,0.62375
567,0.40875,0.62375
568,0.41125,0.62375
569,0.41125,0.62375
570,0.4125,0.62375
571,0.41375,0.62375
572,0.415,0.62375
573,0.415,0.62375
574,0.41625,0.62375
575,0.41625,0.62375
576,0.41625,0.62375
577,0.41625,0.62375
578,0.4175,0.62375
579,0.425,0.61625
580,0.4475,0.5875
581,0.465,0.55625
582,0.50375,0.49875
583,0.54625,0.445
584,0.5825,0.41125
585,0.61125,0.385
586,0.6375,0.35875
587,0.65625,0.34375
588,0.66375,0.33625
589,0.67375,0.33
590,0.67875,0.32625
591,0.68375,0.32375
592,0.6875,0.32125
593,0.69125,0.31875
594,0.69375,0.3175
595,0.6975,0.315
596,0.70125,0.31375
597,0.705,0.3125
598,0.7075,0.31125
599,0.7125,0.31
600,0.715,0.31
601,0.72,0.31
602,0.7275,0.31
603,0.73375,0.31
604,0.74375,0.31
605,0.75125,0.31
606,0.7575,0.31
607,0.7625,0.31
608,0.7675,0.31
609,0.77125,0.31125
610,0.77625,0.31125
611,0.77875,0.31125
612,0.77875,0.31125
613,0.78,0.3125
614,0.7825,0.3125
615,0.7825,0.31375
616,0.78375,0.315
617,0.785,0.31625
618,0.78625,0.3175
619,0.78625,0.31875
620,0.7875,0.3225
621,0.79125,0.3325
622,0.7975,0.3475
623,0.8025,0.36
624,0.80375,0.36375
625,0.805,0.36875
626,0.80625,0.37
627,0.8075,0.3725
628,0.80875,0.37375
629,0.80875,0.3775
630,0.81,0.38125
631,0.81,0.38375
632,0.81,0.38625
633,0.81,0.3875
634,0.81,0.38875
635,0.81,0.38875
636,0.81,0.39375
637,0.81,0.395
638,0.80875,0.39875
639,0.80875,0.4
640,0.8075,0.40125
641,0.80625,0.4025
642,0.80375,0.40625
643,0.79875,0.4175
644,0.7975,0.425
645,0.79625,0.435
646,0.79375,0.44375
647,0.79375,0.44875
648,0.79375,0.44875
649,0.79375,0.44875
650,0.79375,0.44875
651,0.79375,0.44875
652,0.79375,0.44875
653,0.79375,0.44875
654,0.79375,0.44875
655,0.79375,0.44875
656,0.79375,0.44875
657,0.79375,0.44875
658,0.79375,0.44875
659,0.79375,0.44875
660,0.79375,0.44875
661,0.79375,0.44875
662,0.79375,0.44875
663,0.79375,0.44875
664,0.79375,0.44875
665,0.79375,0.44875
666,0.79375,0.44875
667,0.79375,0.44875
668,0.79375,0.44875
669,0.79375,0.45
670,0.79375,0.45375
671,0.79375,0.4575
672,0.79375,0.46
673,0.79375,0.46125
674,0.7925,0.46375
675,0.7925,0.465
676,0.79125,0.4675
677,0.79125,0.47
678,0.79125,0.4725
679,0.79,0.47375
680,0.78875,0.47625
681,0.78875,0.48
682,0.7875,0.48125
683,0.7875,0.4825
684,0.78625,0.485
685,0.78625,0.48625
686,0.785,0.48875
687,0.78375,0.49125
688,0.7825,0.495
689,0.78125,0.49875
690,0.78,0.5025
691,0.77875,0.50625
692,0.77625,0.51
693,0.77625,0.515
694,0.775,0.5175
695,0.77375,0.51875
696,0.7725,0.525
697,0.77125,0.5275
698,0.77,0.52875
699,0.77,0.53125
700,0.76875,0.5325
701,0.76875,0.53375
702,0.7675,0.535
703,0.76625,0.5375
704,0.765,0.53875
705,0.765,0.54125
706,0.7625,0.54375
707,0.76,0.545
708,0.75875,0.5475
709,0.7575,0.55
710,0.755,0.555
711,0.75125,0.5625
712,0.74875,0.57125
713,0.74625,0.57625
714,0.74375,0.58375
715,0.74,0.58875
716,0.7375,0.595
717,0.735,0.5975
718,0.73375,0.59875
719,0.7325,0.6
720,0.7325,0.6
721,0.73125,0.60125
722,0.73,0.60125
723,0.73,0.6025
724,0.72875,0.6025
725,0.72625,0.60375
726,0.725,0.605
727,0.7225,0.60625
728,0.72,0.60875
729,0.71625,0.61
730,0.715,0.61125
731,0.7125,0.61125
732,0.71125,0.61125
733,0.71125,0.61125
734,0.71,0.61125
735,0.71,0.61125
736,0.71,0.61125
737,0.71,0.61125
738,0.70875,0.61125
739,0.70875,0.61125
740,0.7075,0.61125
741,0.70625,0.61125
742,0.70625,0.61125
743,0.705,0.61125
744,0.70375,0.6125
745,0.7,0.6125
746,0.69875,0.6125
747,0.6975,0.6125
748,0.69625,0.61375
749,0.695,0.61375
750,0.695,0.61375
751,0.695,0.61375
752,0.695,0.61375
753,0.695,0.61375
754,0.695,0.61375
755,0.69375,0.61375
756,0.69375,0.61375
757,0.69375,0.61375
758,0.69375,0.61375
759,0.69375,0.61375
760,0.6925,0.61375
761,0.6925,0.61375
762,0.6925,0.61375
763,0.6925,0.61375
764,0.6925,0.61375
765,0.6925,0.61375
766,0.6925,0.61375
767,0.6925,0.61375
768,0.6925,0.61375
769,0.6925,0.61375
770,0.6925,0.61375
771,0.6925,0.61375
772,0.6925,0.61375
773,0.6925,0.61375
774,0.6925,0.61375
775,0.6925,0.61375
776,0.6925,0.61375
777,0.6925,0.61375
778,0.6925,0.61375
779,0.6925,0.61375
780,0.6925,0.61375
781,0.6925,0.61375
782,0.6925,0.61375
783,0.6925,0.61375
784,0.6925,0.61375
785,0.6925,0.61375
786,0.6925,0.61375
787,0.6925,0.61375
788,0.6925,0.61375
789,0.6925,0.61375
790,0.6925,0.61375
791,0.6925,0.6125
792,0.69375,0.605
793,0.6975,0.5975
794,0.7075,0.5875
795,0.71125,0.585
796,0.71625,0.58125
797,0.72125,0.5775
798,0.725,0.57375
799,0.73,0.56875
800,0.735,0.56375
801,0.73875,0.55875
802,0.745,0.54875
803,0.75125,0.5425
804,0.75875,0.5325
805,0.7625,0.5275
806,0.765,0.51875
807,0.76625,0.51375
808,0.77,0.50375
809,0.77125,0.5
810,0.775,0.4975
811,0.7775,0.49125
812,0.78,0.485
813,0.78375,0.48125
814,0.78625,0.47625
815,0.79,0.47
816,0.7925,0.4675
817,0.795,0.4625
818,0.79875,0.45625
819,0.80125,0.45125
820,0.805,0.4475
821,0.8075,0.4425
822,0.81,0.4375
823,0.81125,0.4325
824,0.815,0.43
825,0.815,0.43
826,0.81625,0.425
827,0.81625,0.425
828,0.81625,0.42375
829,0.81625,0.42375
830,0.8175,0.4225
831,0.81875,0.42125
832,0.81875,0.42125
833,0.81875,0.42125
834,0.81875,0.42125
835,0.81875,0.42125
836,0.81875,0.42125
837,0.81875,0.42125
838,0.81875,0.42125
839,0.81875,0.42125
840,0.81875,0.42125
841,0.81875,0.42
842,0.81875,0.42
843,0.81875,0.42
844,0.8175,0.42
845,0.815,0.41875
846,0.81125,0.41875
847,0.80625,0.41875
848,0.80625,0.41875
849,0.79625,0.4175
