time,x,y
92,0.795,0.45
93,0.79125,0.445
94,0.7875,0.4425
95,0.78375,0.44125
96,0.77875,0.44125
97,0.77375,0.44125
98,0.76875,0.44125
99,0.76125,0.44125
100,0.7575,0.44375
101,0.7525,0.44625
102,0.7475,0.4475
103,0.74375,0.45
104,0.7425,0.4525
105,0.74,0.45375
106,0.73875,0.455
107,0.73875,0.45625
108,0.73875,0.45625
109,0.73875,0.4575
110,0.73875,0.4575
111,0.745,0.45875
112,0.78125,0.45875
113,0.83,0.46125
114,0.85,0.46375
115,0.86875,0.465
116,0.8775,0.4675
117,0.88625,0.47
118,0.89,0.47125
119,0.8925,0.47125
120,0.89375,0.47125
121,0.89375,0.4725
122,0.89375,0.47375
123,0.89375,0.475
124,0.89375,0.4775
125,0.895,0.4825
126,0.8975,0.4925
127,0.8975,0.50625
128,0.8975,0.5275
129,0.8975,0.5525
130,0.8975,0.5525
131,0.88625,0.58625
132,0.875,0.61125
133,0.8625,0.6325
134,0.8525,0.65125
135,0.84125,0.6725
136,0.83625,0.68125
137,0.83125,0.6875
138,0.83125,0.6875
139,0.82375,0.69625
140,0.81375,0.70625
141,0.7975,0.71625
142,0.775,0.7275
143,0.7375,0.73625
144,0.7075,0.73875
145,0.67,0.74
146,0.65375,0.74
147,0.61125,0.74
148,0.57625,0.7325
149,0.5325,0.72375
150,0.5075,0.71875
151,0.48,0.71125
152,0.44875,0.70125
153,0.42,0.695
154,0.39625,0.68875
155,0.37375,0.68125
156,0.34375,0.67375
157,0.31875,0.66625
158,0.3,0.65875
159,0.2775,0.64875
160,0.25125,0.6375
161,0.23125,0.62875
162,0.19375,0.60375
163,0.16,0.57625
164,0.145,0.5625
165,0.1325,0.54875
166,0.11,0.5275
167,0.11,0.5275
168,0.1025,0.52
169,0.095,0.51375
170,0.085,0.50375
171,0.08,0.4975
172,0.07625,0.49375
173,0.0725,0.49125
174,0.0725,0.49125
175,0.07125,0.49
176,0.07,0.48875
177,0.07,0.48875
178,0.07,0.48875
179,0.07,0.48875
180,0.07,0.48875
181,0.07,0.48875
182,0.07,0.4875
183,0.07,0.4875
184,0.07,0.4875
185,0.07,0.4875
186,0.07,0.48625
187,0.07,0.485
188,0.07,0.48375
189,0.07,0.48375
190,0.07,0.48375
191,0.07,0.4825
192,0.07,0.48125
193,0.07,0.48
194,0.07,0.47625
195,0.07,0.4725
196,0.0675,0.4675
197,0.0675,0.46125
198,0.0675,0.44875
199,0.0675,0.4375
200,0.0675,0.425
201,0.0675,0.41625
202,0.07125,0.4025
203,0.075,0.39125
204,0.08,0.38
205,0.08375,0.37
206,0.08625,0.365
207,0.095,0.35125
208,0.11,0.33
209,0.125,0.31625
210,0.14,0.30125
211,0.1575,0.29125
212,0.17,0.2825
213,0.18625,0.27375
214,0.20125,0.2675
215,0.23125,0.255
216,0.26125,0.2475
217,0.30375,0.23875
218,0.35375,0.2325
219,0.4075,0.22625
220,0.51875,0.2125
221,0.58,0.205
222,0.685,0.2
223,0.73,0.2
224,0.755,0.2
225,0.77,0.2
226,0.7775,0.2
227,0.78,0.2
228,0.78125,0.2
229,0.7825,0.2
230,0.7825,0.20125
231,0.7825,0.20125
232,0.7825,0.20125
233,0.78375,0.20125
234,0.78375,0.20125
235,0.78375,0.20125
236,0.78375,0.20125
237,0.78375,0.20125
238,0.78375,0.20125
239,0.78375,0.20125
240,0.78375,0.20125
241,0.78,0.20125
242,0.775,0.20125
243,0.765,0.19875
244,0.75375,0.195
245,0.74,0.19125
246,0.72375,0.18625
247,0.7025,0.17875
248,0.7025,0.17875
249,0.6675,0.16875
250,0.6325,0.16125
251,0.59,0.1525
252,0.56125,0.14625
253,0.52625,0.1375
254,0.5,0.13
255,0.4775,0.12125
256,0.4625,0.11625
257,0.45,0.1125
258,0.44,0.11
259,0.43625,0.10875
260,0.43625,0.10875
261,0.43625,0.10875
262,0.43625,0.10875
263,0.43625,0.10875
264,0.43625,0.10875
265,0.43625,0.10875
266,0.43625,0.10875
267,0.43625,0.10875
268,0.43625,0.10875
269,0.43625,0.10875
270,0.43625,0.10875
271,0.43625,0.10875
272,0.43625,0.10875
273,0.43625,0.1125
274,0.435,0.1275
275,0.4325,0.15
276,0.425,0.1875
277,0.415,0.2225
278,0.39625,0.31
279,0.38875,0.375
280,0.38875,0.40625
281,0.38875,0.43625
282,0.38875,0.46
283,0.38875,0.48125
284,0.3925,0.49625
285,0.39625,0.51125
286,0.40375,0.52625
287,0.4125,0.5425
288,0.4225,0.55875
289,0.43625,0.5725
290,0.45125,0.59125
291,0.46625,0.605
292,0.4775,0.6175
293,0.485,0.62375
294,0.49375,0.6275
295,0.49875,0.63125
296,0.505,0.63375
297,0.50875,0.63625
298,0.51375,0.64
299,0.51875,0.64125
300,0.5225,0.6425
301,0.52625,0.64375
302,0.5275,0.64375
303,0.5275,0.645
304,0.52875,0.645
305,0.52875,0.645
306,0.52875,0.645
307,0.52875,0.645
308,0.52875,0.645
309,0.52875,0.645
310,0.52875,0.645
311,0.52875,0.645
312,0.52875,0.645
313,0.52875,0.645
314,0.52875,0.645
315,0.52875,0.645
316,0.52875,0.645
317,0.52875,0.64875
318,0.52875,0.6575
319,0.535,0.66625
320,0.5425,0.6775
321,0.56,0.69875
322,0.58125,0.7225
323,0.595,0.7375
324,0.605,0.74875
325,0.605,0.74875
326,0.63,0.78
327,0.65125,0.80125
328,0.65125,0.80125
329,0.66,0.81125
330,0.67,0.82125
331,0.68375,0.82875
332,0.69625,0.835
333,0.71,0.84
334,0.74,0.84375
335,0.755,0.8475
336,0.7825,0.85
337,0.80375,0.8575
338,0.81125,0.86
339,0.8175,0.8625
340,0.82375,0.86375
341,0.83,0.86375
342,0.835,0.86375
343,0.84125,0.86375
344,0.84625,0.86375
345,0.8525,0.86375
346,0.85625,0.86375
347,0.86,0.86375
348,0.86375,0.86375
349,0.865,0.86375
350,0.86625,0.86375
351,0.86625,0.86375
352,0.8675,0.86375
353,0.8675,0.86375
354,0.8675,0.86375
355,0.8675,0.86375
356,0.8675,0.86375
357,0.8675,0.86375
358,0.8675,0.86375
359,0.8675,0.86375
360,0.865,0.86375
361,0.85875,0.86375
362,0.8425,0.8625
363,0.81875,0.8625
364,0.7925,0.86
365,0.76,0.85625
366,0.7175,0.85125
367,0.6725,0.84625
368,0.62875,0.84125
369,0.595,0.8375
370,0.55625,0.8325
371,0.52375,0.83
372,0.495,0.82625
373,0.47,0.8225
374,0.445,0.81875
375,0.4225,0.815
376,0.4,0.81
377,0.3775,0.80625
378,0.35625,0.8025
379,0.345,0.8025
380,0.33625,0.8
381,0.3325,0.8
382,0.3325,0.8
383,0.3325,0.8
384,0.3325,0.8
385,0.3325,0.8
386,0.3325,0.8
387,0.3325,0.8
388,0.3325,0.8
389,0.3325,0.8
390,0.3325,0.8
391,0.3325,0.8
392,0.3325,0.8
393,0.3325,0.8
394,0.3325,0.8
395,0.3325,0.8
396,0.3325,0.8
397,0.3325,0.8
398,0.33125,0.8
399,0.3275,0.8
400,0.3225,0.8
401,0.3175,0.8
402,0.31375,0.8
403,0.31,0.8
404,0.31,0.8
405,0.30875,0.8
406,0.30875,0.8
407,0.30875,0.8
408,0.30875,0.8
409,0.31,0.8
410,0.315,0.8
411,0.325,0.8
412,0.3425,0.79625
413,0.37375,0.78625
414,0.41,0.77375
415,0.45,0.76125
416,0.4825,0.75375
417,0.52,0.7475
418,0.53625,0.745
419,0.54875,0.745
420,0.55375,0.745
421,0.55375,0.745
422,0.55375,0.74625
423,0.5275,0.76375
424,0.49,0.77875
425,0.43625,0.795
426,0.365,0.80375
427,0.2975,0.805
428,0.24,0.8
429,0.19625,0.785
430,0.17125,0.76875
431,0.14875,0.75625
432,0.14,0.75
433,0.1325,0.745
434,0.12875,0.7425
435,0.1275,0.74
436,0.1275,0.74
437,0.1275,0.74
438,0.1275,0.74
439,0.1275,0.74
440,0.1275,0.74
441,0.1275,0.74
442,0.1275,0.74
443,0.1275,0.74
444,0.1275,0.74
445,0.12875,0.74
446,0.12875,0.74
447,0.12875,0.74
448,0.12875,0.74
449,0.12875,0.74
450,0.12875,0.74
451,0.12875,0.74
452,0.12875,0.74125
453,0.13,0.74375
454,0.13,0.74375
455,0.13,0.74375
456,0.13,0.745
457,0.13125,0.7475
458,0.1325,0.75
459,0.135,0.75375
460,0.1375,0.7575
461,0.1375,0.7575
462,0.14,0.76125
463,0.14625,0.76625
464,0.15625,0.77
465,0.1725,0.77375
466,0.1975,0.775
467,0.22,0.7775
468,0.24125,0.77875
469,0.25375,0.77875
470,0.27625,0.78
471,0.2925,0.78
472,0.3125,0.78
473,0.325,0.78
474,0.33625,0.78
475,0.34375,0.78
476,0.34625,0.78125
477,0.3475,0.78125
478,0.3475,0.7825
479,0.34375,0.78375
480,0.325,0.78875
481,0.295,0.7925
482,0.25625,0.795
483,0.225,0.7975
484,0.1875,0.79875
485,0.165,0.79875
486,0.145,0.8
487,0.135,0.80125
488,0.13,0.80125
489,0.1275,0.8025
490,0.12625,0.8025
491,0.12625,0.8025
492,0.125,0.8025
493,0.12375,0.80375
494,0.1225,0.805
495,0.12125,0.805
496,0.12,0.80625
497,0.11875,0.8075
498,0.11875,0.80875
499,0.11625,0.81
500,0.1125,0.81125
501,0.11,0.81375
502,0.10875,0.8175
503,0.1075,0.82
504,0.10625,0.82375
505,0.10375,0.8275
506,0.1025,0.83125
507,0.1025,0.835
508,0.10125,0.83875
509,0.10125,0.8425
510,0.09875,0.85
511,0.0975,0.85125
512,0.0975,0.85375
513,0.0975,0.855
514,0.0975,0.8575
515,0.0975,0.85875
516,0.0975,0.86
517,0.0975,0.86125
518,0.0975,0.8625
519,0.0975,0.8625
520,0.0975,0.8625
521,0.09625,0.8625
522,0.095,0.8625
523,0.09375,0.85875
524,0.09125,0.855
525,0.08875,0.85125
526,0.0875,0.84375
527,0.085,0.82625
528,0.08,0.7975
529,0.075,0.7725
530,0.07125,0.75375
531,0.06875,0.74125
532,0.06625,0.7325
533,0.065,0.725
534,0.0625,0.71625
535,0.06,0.70625
536,0.0575,0.6925
537,0.05625,0.6825
538,0.055,0.66375
539,0.05375,0.65125
540,0.05375,0.63875
541,0.05375,0.63
542,0.05375,0.62125
543,0.05375,0.615
544,0.05375,0.6125
545,0.05375,0.6125
546,0.055,0.61125
547,0.055,0.61125
548,0.055,0.61125
549,0.055,0.61125
550,0.05625,0.61125
551,0.05625,0.61375
552,0.0575,0.6175
553,0.05875,0.62125
554,0.06,0.62875
555,0.0625,0.6375
556,0.06625,0.6475
557,0.07,0.65875
558,0.0725,0.66875
559,0.07375,0.68
560,0.075,0.6875
561,0.07625,0.695
562,0.08,0.705
563,0.08125,0.70875
564,0.085,0.71375
565,0.085,0.71375
566,0.09,0.71875
567,0.0925,0.72
568,0.09375,0.72
569,0.095,0.72
570,0.09625,0.72
571,0.0975,0.72
572,0.105,0.72125
573,0.11125,0.72625
574,0.11125,0.72625
575,0.11125,0.72625
576,0.11125,0.72625
577,0.11125,0.72625
578,0.11125,0.72625
579,0.11125,0.72625
580,0.11125,0.72625
581,0.11125,0.72625
582,0.11125,0.72625
583,0.11125,0.72625
584,0.11125,0.72625
585,0.11125,0.72625
586,0.11125,0.72625
587,0.11125,0.72625
588,0.11125,0.72625
589,0.11125,0.72625
590,0.11125,0.72625
591,0.11125,0.72625
592,0.11125,0.72625
593,0.11125,0.7225
594,0.11125,0.70625
595,0.1075,0.6775
596,0.1,0.6375
597,0.1,0.6375
598,0.09375,0.61
599,0.08125,0.57625
600,0.08125,0.57625
601,0.0775,0.56375
602,0.07375,0.5525
603,0.0725,0.54
604,0.07125,0.53
605,0.07125,0.52125
606,0.07125,0.51375
607,0.07125,0.51125
608,0.07125,0.51125
609,0.07125,0.51375
610,0.07125,0.52375
611,0.07875,0.53625
612,0.09,0.55625
613,0.1125,0.5875
614,0.1525,0.63875
615,0.18125,0.675
616,0.22,0.72
617,0.26,0.76
618,0.2825,0.78125
619,0.2825,0.78125
620,0.3,0.79625
621,0.3175,0.80625
622,0.32375,0.80875
623,0.33125,0.81125
624,0.33875,0.81375
625,0.3675,0.8175
626,0.38375,0.8175
627,0.40875,0.8175
628,0.47125,0.815
629,0.50375,0.81125
630,0.53625,0.8075
631,0.565,0.805
632,0.58375,0.8025
633,0.5975,0.80125
634,0.605,0.80125
635,0.61,0.8
636,0.61125,0.8
637,0.61125,0.8
638,0.61125,0.8
639,0.61125,0.8
640,0.61125,0.8
641,0.61125,0.8
642,0.61125,0.8
643,0.61,0.8
644,0.6075,0.8
645,0.60375,0.80125
646,0.59375,0.805
647,0.575,0.80875
648,0.55,0.81125
649,0.52375,0.81125
650,0.5,0.81125
651,0.4775,0.8075
652,0.4625,0.8025
653,0.45,0.7975
654,0.44375,0.7925
655,0.435,0.78625
656,0.43125,0.7825
657,0.43125,0.7825
658,0.42875,0.7775
659,0.42625,0.7725
660,0.42625,0.7625
661,0.42625,0.7525
662,0.42625,0.7375
663,0.42875,0.70625
664,0.4375,0.67
665,0.44875,0.62375
666,0.465,0.5625
667,0.4875,0.47625
668,0.50375,0.42125
669,0.53,0.36125
670,0.56,0.32
671,0.5825,0.2975
672,0.60875,0.27875
673,0.6325,0.265
674,0.655,0.25625
675,0.67375,0.25
676,0.695,0.245
677,0.71,0.24375
678,0.72625,0.24375
679,0.74,0.24375
680,0.76,0.2575
681,0.77125,0.265
682,0.78375,0.27375
683,0.80125,0.2925
684,0.84,0.37
685,0.85375,0.405
686,0.86625,0.43875
687,0.87,0.45125
688,0.87375,0.46
689,0.87375,0.46
690,0.87375,0.46
691,0.87375,0.46
692,0.87375,0.46
693,0.87375,0.46
694,0.87375,0.46
695,0.87375,0.46
696,0.87375,0.46
697,0.87375,0.46
698,0.87375,0.46
699,0.87375,0.46
700,0.87375,0.46
701,0.87375,0.46
702,0.87375,0.46
703,0.87375,0.46
704,0.87375,0.46
705,0.87375,0.46
706,0.87375,0.46
707,0.87375,0.46
708,0.87375,0.46
709,0.87375,0.46
710,0.87375,0.46
711,0.87375,0.46
712,0.87375,0.46
713,0.87375,0.46
714,0.87375,0.46
715,0.87375,0.46
716,0.87375,0.46
717,0.87375,0.46
718,0.87375,0.46125
719,0.88,0.47375
720,0.88875,0.49125
721,0.92,0.545
722,0.95,0.6075
723,0.97125,0.65875
724,0.9925,0.72125
725,0.9925,0.72125
726,0.9925,0.72125
727,0.9925,0.72125
728,0.9925,0.72125
729,0.9925,0.72125
730,0.9925,0.72125
731,0.9975,0.82125
732,0.995,0.825
733,0.9925,0.82875
734,0.99125,0.83125
735,0.98625,0.835
736,0.98,0.84
737,0.94875,0.85875
738,0.92125,0.87
739,0.88375,0.88125
740,0.83875,0.89
741,0.78125,0.895
742,0.69125,0.9
743,0.655,0.90125
744,0.64125,0.9025
745,0.63,0.9025
746,0.62375,0.905
747,0.62125,0.905
748,0.62,0.90625
749,0.615,0.90875
750,0.615,0.90875
751,0.615,0.90875
752,0.615,0.90875
753,0.615,0.90875
754,0.615,0.90875
755,0.615,0.90875
756,0.615,0.90875
757,0.615,0.90875
758,0.615,0.90875
759,0.615,0.90875
760,0.615,0.90875
761,0.615,0.90875
762,0.615,0.90875
763,0.61375,0.90875
764,0.61,0.90875
765,0.60375,0.91
766,0.5925,0.91125
767,0.5725,0.915
768,0.53125,0.9175
769,0.53125,0.9175
770,0.4775,0.91875
771,0.35625,0.915
772,0.35625,0.915
773,0.2925,0.90375
774,0.2375,0.8875
775,0.20375,0.8775
776,0.175,0.86375
777,0.15625,0.8525
778,0.14125,0.8425
779,0.135,0.83625
780,0.13,0.83125
781,0.1275,0.82625
782,0.12625,0.82625
783,0.12625,0.825
784,0.12625,0.82375
785,0.12625,0.82375
786,0.12625,0.82375
787,0.12625,0.82375
788,0.12625,0.82375
789,0.12625,0.82375
790,0.12625,0.82375
791,0.12625,0.82375
792,0.12625,0.82375
793,0.1275,0.82375
794,0.1275,0.825
795,0.1275,0.82625
796,0.1275,0.8275
797,0.12875,0.8275
798,0.13125,0.8275
799,0.1325,0.8275
800,0.13375,0.8275
801,0.135,0.8275
802,0.13625,0.8275
803,0.1375,0.8275
804,0.1375,0.8275
805,0.13875,0.8275
806,0.14,0.8275
807,0.14125,0.82625
808,0.14375,0.8225
809,0.14625,0.82
810,0.14625,0.82
811,0.15375,0.8125
812,0.16,0.81
813,0.165,0.8075
814,0.16875,0.80625
815,0.1725,0.80375
816,0.175,0.80375
817,0.17625,0.8025
818,0.1775,0.8025
819,0.17875,0.8025
820,0.17875,0.8025
821,0.17875,0.8025
822,0.17875,0.8025
823,0.17875,0.8025
824,0.17875,0.8025
825,0.17875,0.8025
826,0.18,0.8025
827,0.18,0.8025
828,0.18,0.80125
829,0.18,0.8
830,0.18,0.7975
831,0.18,0.79375
832,0.17875,0.785
833,0.17625,0.7775
834,0.16875,0.7625
835,0.15625,0.73125
836,0.1375,0.68375
837,0.12375,0.65
838,0.10875,0.61625
839,0.1025,0.60375
840,0.09625,0.59
841,0.09375,0.585
842,0.0925,0.58
843,0.0925,0.58
844,0.0925,0.57625
845,0.0925,0.57625
846,0.0925,0.57625
847,0.0925,0.57625
848,0.0925,0.57625
849,0.0925,0.57625
