time,x,y
218,0.5075,0.75125
219,0.5075,0.75125
220,0.595,0.735
221,0.63125,0.72875
222,0.6625,0.725
223,0.685,0.72125
224,0.69625,0.72125
225,0.70875,0.72
226,0.71625,0.71875
227,0.7225,0.71875
228,0.7275,0.71875
229,0.7325,0.7175
230,0.74125,0.7175
231,0.74125,0.7175
232,0.7625,0.71375
233,0.7625,0.71375
234,0.7775,0.71375
235,0.7925,0.71125
236,0.81,0.71
237,0.82,0.70875
238,0.82875,0.7075
239,0.835,0.70625
240,0.8375,0.70625
241,0.8375,0.70625
242,0.8375,0.70625
243,0.8375,0.70625
244,0.8375,0.70625
245,0.8375,0.70625
246,0.8375,0.70625
247,0.8375,0.70625
248,0.8375,0.70625
249,0.8375,0.70625
250,0.8375,0.70625
251,0.8375,0.70625
252,0.8375,0.70625
253,0.8375,0.70625
254,0.8375,0.7075
255,0.8375,0.71
256,0.835,0.715
257,0.825,0.72375
258,0.82125,0.72875
259,0.81375,0.7375
260,0.81,0.74
261,0.8025,0.74375
262,0.7925,0.7475
263,0.78125,0.75
264,0.7625,0.7525
265,0.74125,0.7525
266,0.72125,0.75125
267,0.69625,0.7425
268,0.63,0.72
269,0.60625,0.715
270,0.5775,0.7075
271,0.52,0.6925
272,0.4975,0.68625
273,0.4775,0.6825
274,0.46125,0.68
275,0.445,0.6775
276,0.42625,0.675
277,0.39875,0.66875
278,0.37,0.6625
279,0.35125,0.655
280,0.31375,0.6425
281,0.2875,0.63125
282,0.2575,0.61625
283,0.22875,0.60125
284,0.19875,0.58375
285,0.18,0.57125
286,0.16,0.55625
287,0.14125,0.54125
288,0.1275,0.53
289,0.11375,0.5175
290,0.1075,0.51125
291,0.1025,0.505
292,0.0975,0.50125
293,0.0975,0.49875
294,0.0975,0.4975
295,0.0975,0.49625
296,0.0975,0.49625
297,0.0975,0.49625
298,0.09875,0.49625
299,0.10375,0.495
300,0.10875,0.4925
301,0.11875,0.48375
302,0.13,0.475
303,0.14,0.47
304,0.14625,0.46625
305,0.14875,0.465
306,0.1525,0.465
307,0.15375,0.465
308,0.155,0.465
309,0.155,0.465
310,0.155,0.465
311,0.155,0.465
312,0.155,0.465
313,0.155,0.46625
314,0.155,0.4675
315,0.155,0.46875
316,0.155,0.47125
317,0.155,0.47375
318,0.155,0.48
319,0.155,0.49125
320,0.15375,0.50375
321,0.14875,0.5225
322,0.14875,0.5225
323,0.1375,0.555
324,0.1375,0.555
325,0.12875,0.57625
326,0.12375,0.5875
327,0.12,0.59375
328,0.11875,0.59875
329,0.1175,0.605
330,0.11625,0.61125
331,0.11375,0.615
332,0.1125,0.61875
333,0.1125,0.6225
334,0.11,0.625
335,0.11,0.6275
336,0.1075,0.62875
337,0.1075,0.6325
338,0.10625,0.63375
339,0.105,0.635
340,0.105,0.63625
341,0.105,0.6375
342,0.105,0.6375
343,0.10375,0.6375
344,0.1025,0.6375
345,0.10125,0.63375
346,0.09875,0.62875
347,0.09625,0.6225
348,0.09375,0.61625
349,0.09125,0.61
350,0.0875,0.5975
351,0.0825,0.58375
352,0.07375,0.56375
353,0.06875,0.55125
354,0.065,0.53375
355,0.0625,0.5225
356,0.06125,0.5075
357,0.06125,0.4975
358,0.06125,0.485
359,0.06125,0.47375
360,0.06125,0.47375
361,0.0625,0.45375
362,0.0625,0.45375
363,0.06375,0.44375
364,0.0675,0.43125
365,0.07,0.42
366,0.07625,0.40625
367,0.085,0.38875
368,0.0975,0.3725
369,0.1075,0.3575
370,0.11875,0.3475
371,0.13125,0.3375
372,0.14875,0.32875
373,0.17,0.32125
374,0.19125,0.3175
375,0.215,0.31625
376,0.23875,0.31625
377,0.2575,0.32375
378,0.27375,0.33625
379,0.28875,0.35125
380,0.3,0.37125
381,0.3075,0.3925
382,0.31375,0.4275
383,0.3175,0.4425
384,0.31875,0.4675
385,0.31875,0.47375
386,0.31875,0.48
387,0.32,0.48375
388,0.32125,0.485
389,0.325,0.485
390,0.3325,0.48375
391,0.34625,0.46625
392,0.38125,0.425
393,0.42625,0.36875
394,0.42625,0.36875
395,0.48875,0.2925
396,0.55375,0.2225
397,0.6225,0.1675
398,0.6225,0.1675
399,0.65125,0.1525
400,0.675,0.14875
401,0.6925,0.1475
402,0.70625,0.1475
403,0.7175,0.14875
404,0.7275,0.15375
405,0.735,0.15875
406,0.745,0.16375
407,0.75125,0.1675
408,0.75875,0.17125
409,0.76375,0.175
410,0.765,0.17625
411,0.76875,0.18
412,0.77125,0.1875
413,0.77375,0.1975
414,0.7775,0.215
415,0.7825,0.23875
416,0.7875,0.265
417,0.79,0.2925
418,0.79,0.31375
419,0.79,0.335
420,0.79,0.355
421,0.79,0.38
422,0.78625,0.40875
423,0.78125,0.44
424,0.775,0.46875
425,0.7675,0.49625
426,0.76125,0.51625
427,0.75125,0.53625
428,0.7375,0.5575
429,0.725,0.575
430,0.70375,0.5975
431,0.70375,0.5975
432,0.655,0.6425
433,0.62125,0.6675
434,0.62125,0.6675
435,0.55625,0.7
436,0.55625,0.7
437,0.52125,0.7125
438,0.47375,0.7225
439,0.46,0.725
440,0.4525,0.725
441,0.4475,0.72625
442,0.4475,0.72625
443,0.4475,0.72625
444,0.4475,0.72625
445,0.4475,0.72625
446,0.4475,0.72625
447,0.4475,0.72625
448,0.44875,0.72625
449,0.45,0.72625
450,0.45,0.72625
451,0.45,0.72625
452,0.45125,0.72625
453,0.45375,0.72625
454,0.4575,0.72625
455,0.46125,0.72625
456,0.47,0.72625
457,0.48,0.72375
458,0.49375,0.72
459,0.5025,0.71875
460,0.5125,0.7175
461,0.5175,0.71625
462,0.52,0.71625
463,0.52125,0.71625
464,0.5225,0.715
465,0.52375,0.715
466,0.52625,0.71375
467,0.53125,0.71125
468,0.5475,0.7
469,0.5775,0.67875
470,0.61625,0.64625
471,0.64875,0.61
472,0.68875,0.56625
473,0.73125,0.51875
474,0.75375,0.49125
475,0.775,0.465
476,0.79,0.445
477,0.79625,0.435
478,0.79625,0.435
479,0.79875,0.42625
480,0.8,0.41375
481,0.8,0.40375
482,0.79875,0.39625
483,0.795,0.38625
484,0.7925,0.38
485,0.7875,0.3725
486,0.78,0.36625
487,0.76125,0.355
488,0.73,0.3425
489,0.69125,0.33125
490,0.6425,0.32125
491,0.60125,0.315
492,0.55375,0.3075
493,0.51,0.30125
494,0.46,0.29625
495,0.41125,0.29625
496,0.36125,0.29625
497,0.31125,0.30375
498,0.24,0.32625
499,0.1775,0.3525
500,0.15375,0.37125
501,0.1275,0.39375
502,0.10375,0.41625
503,0.08625,0.4375
504,0.07,0.46125
505,0.04125,0.51625
506,0.0325,0.54625
507,0.02375,0.5825
508,0.02,0.6175
509,0.01875,0.6475
510,0.01875,0.67875
511,0.02125,0.7075
512,0.0325,0.7325
513,0.055,0.76125
514,0.055,0.76125
515,0.11875,0.78875
516,0.17,0.79125
517,0.17,0.79125
518,0.23375,0.79125
519,0.30125,0.7775
520,0.3575,0.76
521,0.4075,0.7375
522,0.4425,0.71375
523,0.475,0.685
524,0.51875,0.6375
525,0.54125,0.61
526,0.56625,0.58125
527,0.5825,0.5625
528,0.59125,0.54875
529,0.59625,0.54
530,0.6,0.5275
531,0.60375,0.51125
532,0.60625,0.49
533,0.60625,0.4675
534,0.60625,0.44625
535,0.60375,0.42375
536,0.59625,0.40125
537,0.58625,0.3775
538,0.57625,0.35625
539,0.56125,0.3425
540,0.54375,0.33125
541,0.5225,0.325
542,0.5,0.31875
543,0.4775,0.31375
544,0.45625,0.3125
545,0.4375,0.31125
546,0.41875,0.31125
547,0.4025,0.31125
548,0.38625,0.315
549,0.37125,0.31875
550,0.35875,0.325
551,0.3475,0.33125
552,0.33375,0.33875
553,0.32125,0.3475
554,0.30875,0.35625
555,0.29375,0.36625
556,0.25625,0.4
557,0.2425,0.415
558,0.215,0.45125
559,0.20375,0.47125
560,0.20375,0.47125
561,0.19625,0.4925
562,0.19,0.52375
563,0.1875,0.5575
564,0.1875,0.59
565,0.1875,0.60625
566,0.1875,0.63375
567,0.1875,0.65125
568,0.19125,0.66375
569,0.19625,0.6775
570,0.2,0.68875
571,0.205,0.6975
572,0.20875,0.705
573,0.2125,0.71125
574,0.215,0.7175
575,0.21625,0.72125
576,0.2175,0.7225
577,0.21875,0.725
578,0.21875,0.72625
579,0.21875,0.72875
580,0.22,0.73
581,0.22,0.73125
582,0.22,0.7325
583,0.22,0.73625
584,0.22125,0.73625
585,0.22125,0.73625
586,0.2225,0.73625
587,0.2225,0.7375
588,0.2225,0.7375
589,0.2225,0.73875
590,0.2225,0.73875
591,0.2225,0.73875
592,0.2225,0.73875
593,0.22375,0.73875
594,0.22375,0.73875
595,0.22375,0.73875
596,0.22375,0.73875
597,0.22375,0.73875
598,0.22375,0.73875
599,0.225,0.73875
600,0.225,0.73875
601,0.2275,0.73875
602,0.23,0.74
603,0.235,0.74125
604,0.24375,0.7425
605,0.25375,0.745
606,0.26625,0.74625
607,0.2825,0.74875
608,0.3025,0.75125
609,0.32375,0.75375
610,0.355,0.7575
611,0.40375,0.75875
612,0.4475,0.75875
613,0.485,0.75875
614,0.5825,0.75875
615,0.67,0.755
616,0.7025,0.75
617,0.7275,0.745
618,0.74625,0.74125
619,0.75875,0.73875
620,0.77125,0.735
621,0.78,0.73375
622,0.78625,0.7325
623,0.7925,0.73
624,0.7975,0.73
625,0.80125,0.72875
626,0.80375,0.72875
627,0.80875,0.7275
628,0.8125,0.72625
629,0.8175,0.725
630,0.8225,0.72375
631,0.82375,0.72125
632,0.82375,0.72125
633,0.82375,0.72125
634,0.82375,0.72125
635,0.82375,0.72125
636,0.82375,0.72125
637,0.82375,0.72125
638,0.82375,0.72125
639,0.82375,0.72125
640,0.82375,0.72125
641,0.82375,0.72125
642,0.82375,0.72125
643,0.82375,0.72125
644,0.82375,0.72125
645,0.82375,0.72125
646,0.82375,0.72125
647,0.82375,0.72125
648,0.82375,0.72125
649,0.82375,0.72125
650,0.82375,0.72125
651,0.82375,0.72125
652,0.82375,0.72125
653,0.82375,0.72125
654,0.82375,0.72125
655,0.82375,0.72125
656,0.82375,0.72125
657,0.82375,0.71875
658,0.82375,0.71125
659,0.82375,0.70125
660,0.8275,0.69125
661,0.8325,0.6825
662,0.83625,0.67375
663,0.84125,0.6625
664,0.84875,0.65375
665,0.85375,0.6425
666,0.85875,0.63375
667,0.86375,0.6225
668,0.86625,0.61625
669,0.86875,0.60875
670,0.87125,0.60125
671,0.87625,0.58875
672,0.87875,0.58
673,0.88125,0.5675
674,0.88375,0.555
675,0.8875,0.53625
676,0.895,0.49875
677,0.8975,0.47875
678,0.90125,0.46625
679,0.90125,0.45375
680,0.90125,0.44375
681,0.9025,0.43625
682,0.90375,0.4275
683,0.90375,0.4175
684,0.90625,0.4075
685,0.9075,0.4
686,0.9075,0.3925
687,0.91,0.3875
688,0.91,0.385
689,0.91,0.3825
690,0.91,0.38125
691,0.91,0.38
692,0.91125,0.38
693,0.91125,0.37875
694,0.91125,0.37875
695,0.91125,0.37875
696,0.91125,0.3775
697,0.91125,0.3775
698,0.91125,0.3775
699,0.91125,0.3775
700,0.91125,0.3775
701,0.91125,0.3775
702,0.91125,0.3775
703,0.91125,0.3775
704,0.91125,0.3775
705,0.91125,0.3775
706,0.91125,0.3775
707,0.91125,0.3775
708,0.91,0.37875
709,0.905,0.3825
710,0.89875,0.38875
711,0.89125,0.3975
712,0.89125,0.3975
713,0.87,0.41875
714,0.87,0.41875
715,0.85875,0.43
716,0.85125,0.43875
717,0.8425,0.44625
718,0.835,0.45125
719,0.8325,0.4575
720,0.8275,0.46125
721,0.82125,0.465
722,0.81375,0.47
723,0.8075,0.4725
724,0.79625,0.4775
725,0.7875,0.48125
726,0.7775,0.485
727,0.765,0.48875
728,0.74875,0.49375
729,0.73125,0.49875
730,0.71125,0.50125
731,0.68625,0.5075
732,0.655,0.515
733,0.6375,0.52
734,0.61875,0.52625
735,0.60375,0.53125
736,0.5875,0.53625
737,0.5725,0.54125
738,0.55625,0.545
739,0.54125,0.55
740,0.53125,0.5525
741,0.52375,0.555
742,0.515,0.55875
743,0.51125,0.5625
744,0.50875,0.565
745,0.50625,0.56875
746,0.50375,0.57125
747,0.50125,0.575
748,0.5,0.58
749,0.5,0.5825
750,0.49875,0.58625
751,0.49875,0.59
752,0.49875,0.59625
753,0.49875,0.605
754,0.49875,0.61125
755,0.49875,0.61875
756,0.49875,0.62625
757,0.49875,0.63125
758,0.49875,0.63125
759,0.50375,0.645
760,0.505,0.65125
761,0.505,0.65125
762,0.50875,0.65625
763,0.51125,0.66
764,0.5125,0.665
765,0.51625,0.6675
766,0.5175,0.67
767,0.52,0.67125
768,0.52375,0.6725
769,0.53375,0.67375
770,0.55125,0.67375
771,0.5725,0.6675
772,0.6075,0.66
773,0.63875,0.65125
774,0.66,0.645
775,0.68625,0.63625
776,0.7075,0.63125
777,0.7225,0.6275
778,0.7325,0.625
779,0.74,0.6225
780,0.74875,0.61875
781,0.7575,0.61625
782,0.7625,0.61375
783,0.77,0.6125
784,0.77625,0.6075
785,0.78375,0.60375
786,0.79,0.60125
787,0.80625,0.59125
788,0.81,0.58875
789,0.81875,0.58375
790,0.82125,0.5825
791,0.825,0.58125
792,0.82875,0.58
793,0.8325,0.5775
794,0.83625,0.57625
795,0.83625,0.57625
796,0.8425,0.575
797,0.84625,0.575
798,0.8475,0.57375
799,0.85,0.57375
800,0.8525,0.57375
801,0.85375,0.57375
802,0.85375,0.57375
803,0.85375,0.57375
804,0.855,0.57375
805,0.855,0.57375
806,0.855,0.57375
807,0.855,0.575
808,0.855,0.57625
809,0.855,0.5775
810,0.855,0.58
811,0.855,0.5825
812,0.855,0.585
813,0.855,0.59
814,0.855,0.595
815,0.855,0.6025
816,0.855,0.60875
817,0.8525,0.615
818,0.845,0.62375
819,0.8375,0.6325
820,0.83375,0.6375
821,0.82875,0.6425
822,0.82375,0.6475
823,0.82125,0.65
824,0.81875,0.6525
825,0.8175,0.655
826,0.8125,0.65625
827,0.81125,0.6575
828,0.80875,0.6575
829,0.805,0.6575
830,0.8025,0.6575
831,0.79875,0.6575
832,0.795,0.6575
833,0.7925,0.6575
834,0.7925,0.6575
835,0.79125,0.6575
836,0.79125,0.6575
837,0.79125,0.6575
838,0.79125,0.6575
839,0.7925,0.65625
840,0.7975,0.65375
841,0.80125,0.65125
842,0.8075,0.64875
843,0.8125,0.645
844,0.82125,0.6375
845,0.825,0.635
846,0.83125,0.63125
847,0.8375,0.62625
848,0.8375,0.62625
849,0.83875,0.62375
