time,x,y
377,0.32125,0.2125
378,0.32125,0.2125
379,0.32125,0.2125
380,0.32125,0.2125
381,0.32125,0.2125
382,0.32125,0.2125
383,0.32125,0.2125
384,0.32125,0.2125
385,0.32125,0.2125
386,0.32125,0.2125
387,0.32125,0.2125
388,0.32125,0.2125
389,0.32125,0.2125
390,0.32125,0.2125
391,0.32125,0.2125
392,0.32125,0.2125
393,0.32125,0.2125
394,0.32125,0.2125
395,0.32125,0.2125
396,0.32125,0.2125
397,0.32125,0.2125
398,0.32125,0.2125
399,0.32125,0.2125
400,0.32125,0.2125
401,0.32125,0.2125
402,0.32125,0.2125
403,0.32125,0.2125
404,0.32125,0.2125
405,0.32125,0.2125
406,0.32125,0.2125
407,0.32125,0.2125
408,0.32125,0.2125
409,0.32125,0.2125
410,0.32125,0.2125
411,0.32125,0.2125
412,0.32125,0.2125
413,0.32125,0.2125
414,0.32125,0.2125
415,0.32125,0.2125
416,0.32125,0.2125
417,0.32125,0.2125
418,0.32125,0.2125
419,0.32125,0.2125
420,0.32125,0.2125
421,0.32125,0.2125
422,0.32125,0.2125
423,0.32125,0.2125
424,0.32125,0.2125
425,0.32125,0.2125
426,0.32125,0.2125
427,0.32125,0.2125
428,0.32125,0.2125
429,0.32125,0.2125
430,0.32125,0.2125
431,0.32125,0.2125
432,0.32125,0.2125
433,0.32125,0.2125
434,0.32125,0.2125
435,0.32125,0.2125
436,0.32125,0.2125
437,0.32125,0.2125
438,0.32125,0.2125
439,0.32125,0.2125
440,0.32125,0.2125
441,0.32125,0.2125
442,0.32125,0.2125
443,0.32125,0.2125
444,0.32125,0.2125
445,0.32125,0.2125
446,0.32125,0.2125
447,0.32125,0.2125
448,0.32125,0.2125
449,0.32125,0.2125
450,0.32125,0.2125
451,0.32125,0.2125
452,0.32125,0.2125
453,0.32125,0.2125
454,0.32125,0.2125
455,0.32125,0.2125
456,0.32125,0.2125
457,0.32125,0.2125
458,0.32125,0.2125
459,0.32125,0.2125
460,0.32125,0.2125
461,0.32125,0.2125
462,0.32125,0.2125
463,0.32125,0.2125
464,0.32125,0.2125
465,0.32125,0.2125
466,0.32125,0.2125
467,0.32125,0.2125
468,0.32125,0.2125
469,0.32125,0.2125
470,0.32125,0.2125
471,0.32125,0.2125
472,0.32125,0.2125
473,0.32125,0.2125
474,0.32125,0.2125
475,0.32125,0.2125
476,0.32125,0.2125
477,0.32125,0.2125
478,0.32125,0.2125
479,0.32125,0.2125
480,0.32125,0.2125
481,0.32125,0.2125
482,0.32125,0.2125
483,0.32125,0.2125
484,0.32125,0.2125
485,0.32125,0.2125
486,0.32125,0.2125
487,0.32125,0.2125
488,0.32125,0.2125
489,0.32125,0.2125
490,0.32125,0.2125
491,0.32125,0.2125
492,0.32125,0.2125
493,0.32125,0.2125
494,0.32125,0.2125
495,0.32125,0.2125
496,0.32125,0.2125
497,0.32125,0.2125
498,0.32125,0.2125
499,0.32125,0.2125
500,0.32125,0.2125
501,0.32125,0.2125
502,0.32125,0.2125
503,0.32125,0.2125
504,0.32125,0.2125
505,0.32125,0.2125
506,0.32125,0.2125
507,0.32125,0.2125
508,0.32125,0.2125
509,0.32125,0.2125
510,0.32125,0.2125
511,0.32125,0.2125
512,0.32125,0.2125
513,0.32125,0.2125
514,0.32125,0.2125
515,0.32125,0.2125
516,0.32125,0.2125
517,0.32125,0.2125
518,0.32125,0.2125
519,0.32125,0.2125
520,0.32125,0.2125
521,0.32125,0.2125
522,0.32125,0.2125
523,0.32125,0.2125
524,0.32125,0.2125
525,0.32125,0.2125
526,0.32125,0.2125
527,0.32125,0.2125
528,0.32125,0.2125
529,0.32125,0.2125
530,0.32125,0.2125
531,0.32125,0.2125
532,0.32125,0.2125
533,0.32125,0.2125
534,0.32125,0.2125
535,0.32125,0.2125
536,0.32125,0.2125
537,0.32125,0.2125
538,0.32125,0.2125
539,0.32125,0.2125
540,0.32125,0.2125
541,0.32125,0.2125
542,0.32125,0.2125
543,0.32125,0.2125
544,0.32125,0.2125
545,0.32125,0.2125
546,0.32125,0.2125
547,0.32125,0.2125
548,0.32125,0.2125
549,0.32125,0.2125
550,0.32125,0.2125
551,0.32125,0.2125
552,0.32125,0.2125
553,0.32125,0.2125
554,0.32125,0.2125
555,0.32125,0.2125
556,0.32125,0.2125
557,0.32125,0.2125
558,0.32125,0.2125
559,0.32125,0.2125
560,0.32125,0.2125
561,0.32125,0.2125
562,0.32125,0.2125
563,0.32125,0.2125
564,0.32125,0.2125
565,0.32125,0.2125
566,0.32125,0.2125
567,0.32125,0.2125
568,0.32125,0.2125
569,0.32125,0.2125
570,0.32125,0.2125
571,0.32125,0.2125
572,0.32125,0.2125
573,0.32125,0.2125
574,0.32125,0.2125
575,0.32125,0.2125
576,0.32125,0.2125
577,0.32125,0.2125
578,0.32125,0.2125
579,0.32125,0.2125
580,0.32125,0.2125
581,0.32125,0.2125
582,0.32125,0.2125
583,0.32125,0.2125
584,0.32125,0.2125
585,0.32125,0.2125
586,0.32125,0.2125
587,0.32125,0.2125
588,0.32125,0.2125
589,0.32125,0.2125
590,0.32125,0.2125
591,0.32125,0.2125
592,0.32125,0.2125
593,0.32125,0.2125
594,0.32125,0.2125
595,0.32125,0.2125
596,0.32125,0.2125
597,0.32125,0.2125
598,0.32125,0.2125
599,0.32125,0.2125
600,0.32125,0.2125
601,0.32125,0.2125
602,0.32125,0.2125
603,0.32125,0.2125
604,0.32125,0.2125
605,0.32125,0.2125
606,0.32125,0.2125
607,0.32125,0.2125
608,0.32125,0.2125
609,0.32125,0.2125
610,0.32125,0.2125
611,0.32125,0.2125
612,0.32125,0.2125
613,0.32125,0.2125
614,0.32125,0.2125
615,0.32125,0.2125
616,0.32125,0.2125
617,0.32125,0.2125
618,0.32125,0.2125
619,0.32125,0.2125
620,0.32125,0.2125
621,0.32125,0.2125
622,0.32125,0.2125
623,0.32125,0.2125
624,0.32125,0.2125
625,0.32125,0.2125
626,0.32125,0.2125
627,0.32125,0.2125
628,0.32125,0.2125
629,0.32125,0.2125
630,0.32125,0.2125
631,0.32125,0.2125
632,0.32125,0.2125
633,0.32125,0.2125
634,0.32125,0.2125
635,0.32125,0.2125
636,0.32125,0.2125
637,0.32125,0.2125
638,0.32125,0.2125
639,0.32125,0.2125
640,0.32125,0.2125
641,0.32125,0.2125
642,0.32125,0.2125
643,0.32125,0.2125
644,0.32125,0.2125
645,0.32125,0.2125
646,0.32125,0.2125
647,0.32125,0.2125
648,0.32125,0.2125
649,0.32125,0.2125
650,0.32125,0.2125
651,0.32125,0.2125
652,0.32125,0.2125
653,0.32125,0.2125
654,0.32125,0.2125
655,0.32125,0.2125
656,0.32125,0.2125
657,0.32125,0.2125
658,0.32125,0.2125
659,0.32125,0.2125
660,0.32125,0.2125
661,0.32125,0.2125
662,0.32125,0.2125
663,0.32125,0.2125
664,0.32125,0.2125
665,0.32125,0.2125
666,0.32125,0.2125
667,0.32125,0.2125
668,0.32125,0.2125
669,0.32125,0.2125
670,0.32125,0.2125
671,0.32125,0.2125
672,0.32125,0.2125
673,0.32125,0.2125
674,0.32125,0.2125
675,0.32125,0.2125
676,0.32125,0.2125
677,0.32125,0.2125
678,0.32125,0.2125
679,0.32125,0.2125
680,0.32125,0.2125
681,0.32125,0.2125
682,0.32125,0.2125
683,0.32125,0.2125
684,0.32125,0.2125
685,0.32125,0.2125
686,0.32125,0.2125
687,0.32125,0.2125
688,0.32125,0.2125
689,0.32125,0.2125
690,0.32125,0.2125
691,0.32125,0.2125
692,0.32125,0.2125
693,0.32125,0.2125
694,0.32125,0.2125
695,0.32125,0.2125
696,0.32125,0.2125
697,0.32125,0.2125
698,0.32125,0.2125
699,0.32125,0.2125
700,0.32125,0.2125
701,0.32125,0.2125
702,0.32125,0.2125
703,0.32125,0.2125
704,0.32125,0.2125
705,0.32125,0.2125
706,0.32125,0.2125
707,0.32125,0.2125
708,0.32125,0.2125
709,0.32125,0.2125
710,0.32125,0.2125
711,0.32125,0.2125
712,0.32125,0.2125
713,0.32125,0.2125
714,0.32125,0.2125
715,0.32125,0.2125
716,0.32125,0.2125
717,0.32125,0.2125
718,0.32125,0.2125
719,0.32125,0.2125
720,0.32125,0.2125
721,0.32125,0.2125
722,0.32125,0.2125
723,0.32125,0.2125
724,0.32125,0.2125
725,0.32125,0.2125
726,0.32125,0.2125
727,0.32125,0.2125
728,0.32125,0.2125
729,0.32125,0.2125
730,0.32125,0.2125
731,0.32125,0.2125
732,0.32125,0.2125
733,0.32125,0.2125
734,0.32125,0.2125
735,0.32125,0.2125
736,0.32125,0.2125
737,0.32125,0.2125
738,0.32125,0.2125
739,0.32125,0.2125
740,0.32125,0.2125
741,0.32125,0.2125
742,0.32125,0.2125
743,0.32125,0.2125
744,0.32125,0.2125
745,0.32125,0.2125
746,0.32125,0.2125
747,0.32125,0.2125
748,0.32125,0.2125
749,0.32125,0.2125
750,0.32125,0.2125
751,0.32125,0.2125
752,0.32125,0.2125
753,0.32125,0.2125
754,0.32125,0.2125
755,0.32125,0.2125
756,0.32125,0.2125
757,0.32125,0.2125
758,0.32125,0.2125
759,0.32125,0.2125
760,0.32125,0.2125
761,0.32125,0.2125
762,0.32125,0.2125
763,0.32125,0.2125
764,0.32125,0.2125
765,0.32125,0.2125
766,0.32125,0.2125
767,0.32125,0.2125
768,0.32125,0.2125
769,0.32125,0.2125
770,0.32125,0.2125
771,0.32125,0.2125
772,0.32125,0.2125
773,0.32125,0.2125
774,0.32125,0.2125
775,0.32125,0.2125
776,0.32125,0.2125
777,0.32125,0.2125
778,0.32125,0.2125
779,0.32125,0.2125
780,0.32125,0.2125
781,0.32125,0.2125
782,0.32125,0.2125
783,0.32125,0.2125
784,0.32125,0.2125
785,0.32125,0.2125
786,0.32125,0.2125
787,0.32125,0.2125
788,0.32125,0.2125
789,0.32125,0.2125
790,0.32125,0.2125
791,0.32125,0.2125
792,0.32125,0.2125
793,0.32125,0.2125
794,0.32125,0.2125
795,0.32125,0.2125
796,0.32125,0.2125
797,0.32125,0.2125
798,0.32125,0.2125
799,0.32125,0.2125
800,0.32125,0.2125
801,0.32125,0.2125
802,0.32125,0.2125
803,0.32125,0.2125
804,0.32125,0.2125
805,0.32125,0.2125
806,0.32125,0.2125
807,0.32125,0.2125
808,0.32125,0.2125
809,0.32125,0.2125
810,0.32125,0.2125
811,0.32125,0.2125
812,0.32125,0.2125
813,0.32125,0.2125
814,0.32125,0.2125
815,0.32125,0.2125
816,0.32125,0.2125
817,0.32125,0.2125
818,0.32125,0.2125
819,0.32125,0.2125
820,0.32125,0.2125
821,0.32125,0.2125
822,0.32125,0.2125
823,0.32125,0.2125
824,0.32125,0.2125
825,0.32125,0.2125
826,0.32125,0.2125
827,0.32125,0.2125
828,0.32125,0.2125
829,0.32125,0.2125
830,0.32125,0.2125
831,0.32125,0.2125
832,0.32125,0.2125
833,0.32125,0.2125
834,0.32125,0.2125
835,0.32125,0.2125
836,0.32125,0.2125
837,0.32125,0.2125
838,0.32125,0.2125
839,0.32125,0.2125
840,0.32125,0.2125
841,0.32125,0.2125
842,0.32125,0.2125
843,0.32125,0.2125
844,0.32125,0.2125
845,0.32125,0.2125
846,0.32125,0.2125
847,0.32125,0.2125
848,0.32125,0.2125
849,0.32125,0.2125
